"id_cliente","nome_cliente","cnpj_cliente","data_criacao_cliente","data_modificacao_cliente"
354,Transportes Horizonte Ltda,"50.005.065/0001-05",2026-07-31 10:10:54.065,
355,Clínica Horizonte Ltda,"50.006.078/0001-06",2026-07-31 10:10:54.065,
356,Hospital Horizonte Ltda,"50.007.091/0001-07",2026-07-31 10:10:54.065,
357,Agro Horizonte Ltda,"50.008.104/0001-08",2026-07-31 10:10:54.065,
358,Metalúrgica Horizonte Ltda,"50.009.117/0001-09",2026-07-31 10:10:54.065,
359,Indústria Horizonte Ltda,"50.010.130/0001-10",2026-07-31 10:10:54.065,
360,Tecnologia Horizonte Ltda,"50.011.143/0001-11",2026-07-31 10:10:54.065,
361,Serviços Horizonte Ltda,"50.012.156/0001-12",2026-07-31 10:10:54.065,
362,Consultoria Horizonte Ltda,"50.013.169/0001-13",2026-07-31 10:10:54.065,
363,Mercado Horizonte Ltda,"50.014.182/0001-14",2026-07-31 10:10:54.065,
364,Supermercado Horizonte Ltda,"50.015.195/0001-15",2026-07-31 10:10:54.065,
365,Farmácia Horizonte Ltda,"50.016.208/0001-16",2026-07-31 10:10:54.065,
366,Auto Peças Horizonte Ltda,"50.017.221/0001-17",2026-07-31 10:10:54.065,
367,Papelaria Horizonte Ltda,"50.018.234/0001-18",2026-07-31 10:10:54.065,
368,Madeireira Horizonte Ltda,"50.019.247/0001-19",2026-07-31 10:10:54.065,
369,Engenharia Horizonte Ltda,"50.020.260/0001-20",2026-07-31 10:10:54.065,
370,Grupo Vale Verde Ltda,"50.021.273/0001-21",2026-07-31 10:10:54.065,
371,Comercial Vale Verde Ltda,"50.022.286/0001-22",2026-07-31 10:10:54.065,
372,Distribuidora Vale Verde Ltda,"50.023.299/0001-23",2026-07-31 10:10:54.065,
373,Construtora Vale Verde Ltda,"50.024.312/0001-24",2026-07-31 10:10:54.065,
374,Transportes Vale Verde Ltda,"50.025.325/0001-25",2026-07-31 10:10:54.065,
375,Clínica Vale Verde Ltda,"50.026.338/0001-26",2026-07-31 10:10:54.065,
376,Hospital Vale Verde Ltda,"50.027.351/0001-27",2026-07-31 10:10:54.065,
377,Agro Vale Verde Ltda,"50.028.364/0001-28",2026-07-31 10:10:54.065,
378,Metalúrgica Vale Verde Ltda,"50.029.377/0001-29",2026-07-31 10:10:54.065,
379,Indústria Vale Verde Ltda,"50.030.390/0001-30",2026-07-31 10:10:54.065,
380,Tecnologia Vale Verde Ltda,"50.031.403/0001-31",2026-07-31 10:10:54.065,
381,Serviços Vale Verde Ltda,"50.032.416/0001-32",2026-07-31 10:10:54.065,
382,Consultoria Vale Verde Ltda,"50.033.429/0001-33",2026-07-31 10:10:54.065,
383,Mercado Vale Verde Ltda,"50.034.442/0001-34",2026-07-31 10:10:54.065,
384,Supermercado Vale Verde Ltda,"50.035.455/0001-35",2026-07-31 10:10:54.065,
385,Farmácia Vale Verde Ltda,"50.036.468/0001-36",2026-07-31 10:10:54.065,
386,Auto Peças Vale Verde Ltda,"50.037.481/0001-37",2026-07-31 10:10:54.065,
387,Papelaria Vale Verde Ltda,"50.038.494/0001-38",2026-07-31 10:10:54.065,
388,Madeireira Vale Verde Ltda,"50.039.507/0001-39",2026-07-31 10:10:54.065,
389,Engenharia Vale Verde Ltda,"50.040.520/0001-40",2026-07-31 10:10:54.065,
390,Grupo São José Ltda,"50.041.533/0001-41",2026-07-31 10:10:54.065,
391,Comercial São José Ltda,"50.042.546/0001-42",2026-07-31 10:10:54.065,
392,Distribuidora São José Ltda,"50.043.559/0001-43",2026-07-31 10:10:54.065,
393,Construtora São José Ltda,"50.044.572/0001-44",2026-07-31 10:10:54.065,
394,Transportes São José Ltda,"50.045.585/0001-45",2026-07-31 10:10:54.065,
395,Clínica São José Ltda,"50.046.598/0001-46",2026-07-31 10:10:54.065,
396,Hospital São José Ltda,"50.047.611/0001-47",2026-07-31 10:10:54.065,
397,Agro São José Ltda,"50.048.624/0001-48",2026-07-31 10:10:54.065,
398,Metalúrgica São José Ltda,"50.049.637/0001-49",2026-07-31 10:10:54.065,
399,Indústria São José Ltda,"50.050.650/0001-50",2026-07-31 10:10:54.065,
400,Tecnologia São José Ltda,"50.051.663/0001-51",2026-07-31 10:10:54.065,
401,Serviços São José Ltda,"50.052.676/0001-52",2026-07-31 10:10:54.065,
402,Consultoria São José Ltda,"50.053.689/0001-53",2026-07-31 10:10:54.065,
403,Mercado São José Ltda,"50.054.702/0001-54",2026-07-31 10:10:54.065,
404,Supermercado São José Ltda,"50.055.715/0001-55",2026-07-31 10:10:54.065,
405,Farmácia São José Ltda,"50.056.728/0001-56",2026-07-31 10:10:54.065,
406,Auto Peças São José Ltda,"50.057.741/0001-57",2026-07-31 10:10:54.065,
407,Papelaria São José Ltda,"50.058.754/0001-58",2026-07-31 10:10:54.065,
408,Madeireira São José Ltda,"50.059.767/0001-59",2026-07-31 10:10:54.065,
409,Engenharia São José Ltda,"50.060.780/0001-60",2026-07-31 10:10:54.065,
410,Grupo Nova Era Ltda,"50.061.793/0001-61",2026-07-31 10:10:54.065,
411,Comercial Nova Era Ltda,"50.062.806/0001-62",2026-07-31 10:10:54.065,
412,Distribuidora Nova Era Ltda,"50.063.819/0001-63",2026-07-31 10:10:54.065,
413,Construtora Nova Era Ltda,"50.064.832/0001-64",2026-07-31 10:10:54.065,
414,Transportes Nova Era Ltda,"50.065.845/0001-65",2026-07-31 10:10:54.065,
415,Clínica Nova Era Ltda,"50.066.858/0001-66",2026-07-31 10:10:54.065,
416,Hospital Nova Era Ltda,"50.067.871/0001-67",2026-07-31 10:10:54.065,
417,Agro Nova Era Ltda,"50.068.884/0001-68",2026-07-31 10:10:54.065,
418,Metalúrgica Nova Era Ltda,"50.069.897/0001-69",2026-07-31 10:10:54.065,
419,Indústria Nova Era Ltda,"50.070.910/0001-70",2026-07-31 10:10:54.065,
420,Tecnologia Nova Era Ltda,"50.071.923/0001-71",2026-07-31 10:10:54.065,
421,Serviços Nova Era Ltda,"50.072.936/0001-72",2026-07-31 10:10:54.065,
422,Consultoria Nova Era Ltda,"50.073.949/0001-73",2026-07-31 10:10:54.065,
423,Mercado Nova Era Ltda,"50.074.962/0001-74",2026-07-31 10:10:54.065,
424,Supermercado Nova Era Ltda,"50.075.975/0001-75",2026-07-31 10:10:54.065,
425,Farmácia Nova Era Ltda,"50.076.988/0001-76",2026-07-31 10:10:54.065,
426,Auto Peças Nova Era Ltda,"50.077.001/0001-77",2026-07-31 10:10:54.065,
427,Papelaria Nova Era Ltda,"50.078.014/0001-78",2026-07-31 10:10:54.065,
428,Madeireira Nova Era Ltda,"50.079.027/0001-79",2026-07-31 10:10:54.065,
429,Engenharia Nova Era Ltda,"50.080.040/0001-80",2026-07-31 10:10:54.065,
430,Grupo Boa Vista Ltda,"50.081.053/0001-81",2026-07-31 10:10:54.065,
431,Comercial Boa Vista Ltda,"50.082.066/0001-82",2026-07-31 10:10:54.065,
432,Distribuidora Boa Vista Ltda,"50.083.079/0001-83",2026-07-31 10:10:54.065,
433,Construtora Boa Vista Ltda,"50.084.092/0001-84",2026-07-31 10:10:54.065,
434,Transportes Boa Vista Ltda,"50.085.105/0001-85",2026-07-31 10:10:54.065,
435,Clínica Boa Vista Ltda,"50.086.118/0001-86",2026-07-31 10:10:54.065,
436,Hospital Boa Vista Ltda,"50.087.131/0001-87",2026-07-31 10:10:54.065,
437,Agro Boa Vista Ltda,"50.088.144/0001-88",2026-07-31 10:10:54.065,
438,Metalúrgica Boa Vista Ltda,"50.089.157/0001-89",2026-07-31 10:10:54.065,
439,Indústria Boa Vista Ltda,"50.090.170/0001-90",2026-07-31 10:10:54.065,
440,Tecnologia Boa Vista Ltda,"50.091.183/0001-91",2026-07-31 10:10:54.065,
441,Serviços Boa Vista Ltda,"50.092.196/0001-92",2026-07-31 10:10:54.065,
442,Consultoria Boa Vista Ltda,"50.093.209/0001-93",2026-07-31 10:10:54.065,
443,Mercado Boa Vista Ltda,"50.094.222/0001-94",2026-07-31 10:10:54.065,
444,Supermercado Boa Vista Ltda,"50.095.235/0001-95",2026-07-31 10:10:54.065,
445,Farmácia Boa Vista Ltda,"50.096.248/0001-96",2026-07-31 10:10:54.065,
446,Auto Peças Boa Vista Ltda,"50.097.261/0001-97",2026-07-31 10:10:54.065,
447,Papelaria Boa Vista Ltda,"50.098.274/0001-98",2026-07-31 10:10:54.065,
448,Madeireira Boa Vista Ltda,"50.099.287/0001-99",2026-07-31 10:10:54.065,
449,Engenharia Boa Vista Ltda,"50.100.300/0001-00",2026-07-31 10:10:54.065,
450,Grupo Planalto Ltda,"50.101.313/0001-01",2026-07-31 10:10:54.065,
451,Comercial Planalto Ltda,"50.102.326/0001-02",2026-07-31 10:10:54.065,
452,Distribuidora Planalto Ltda,"50.103.339/0001-03",2026-07-31 10:10:54.065,
453,Construtora Planalto Ltda,"50.104.352/0001-04",2026-07-31 10:10:54.065,
454,Transportes Planalto Ltda,"50.105.365/0001-05",2026-07-31 10:10:54.065,
455,Clínica Planalto Ltda,"50.106.378/0001-06",2026-07-31 10:10:54.065,
456,Hospital Planalto Ltda,"50.107.391/0001-07",2026-07-31 10:10:54.065,
457,Agro Planalto Ltda,"50.108.404/0001-08",2026-07-31 10:10:54.065,
458,Metalúrgica Planalto Ltda,"50.109.417/0001-09",2026-07-31 10:10:54.065,
459,Indústria Planalto Ltda,"50.110.430/0001-10",2026-07-31 10:10:54.065,
460,Tecnologia Planalto Ltda,"50.111.443/0001-11",2026-07-31 10:10:54.065,
461,Serviços Planalto Ltda,"50.112.456/0001-12",2026-07-31 10:10:54.065,
462,Consultoria Planalto Ltda,"50.113.469/0001-13",2026-07-31 10:10:54.065,
463,Mercado Planalto Ltda,"50.114.482/0001-14",2026-07-31 10:10:54.065,
464,Supermercado Planalto Ltda,"50.115.495/0001-15",2026-07-31 10:10:54.065,
465,Farmácia Planalto Ltda,"50.116.508/0001-16",2026-07-31 10:10:54.065,
466,Auto Peças Planalto Ltda,"50.117.521/0001-17",2026-07-31 10:10:54.065,
467,Papelaria Planalto Ltda,"50.118.534/0001-18",2026-07-31 10:10:54.065,
468,Madeireira Planalto Ltda,"50.119.547/0001-19",2026-07-31 10:10:54.065,
469,Engenharia Planalto Ltda,"50.120.560/0001-20",2026-07-31 10:10:54.065,
470,Grupo Atlântico Ltda,"50.121.573/0001-21",2026-07-31 10:10:54.065,
471,Comercial Atlântico Ltda,"50.122.586/0001-22",2026-07-31 10:10:54.065,
472,Distribuidora Atlântico Ltda,"50.123.599/0001-23",2026-07-31 10:10:54.065,
473,Construtora Atlântico Ltda,"50.124.612/0001-24",2026-07-31 10:10:54.065,
474,Transportes Atlântico Ltda,"50.125.625/0001-25",2026-07-31 10:10:54.065,
475,Clínica Atlântico Ltda,"50.126.638/0001-26",2026-07-31 10:10:54.065,
476,Hospital Atlântico Ltda,"50.127.651/0001-27",2026-07-31 10:10:54.065,
477,Agro Atlântico Ltda,"50.128.664/0001-28",2026-07-31 10:10:54.065,
478,Metalúrgica Atlântico Ltda,"50.129.677/0001-29",2026-07-31 10:10:54.065,
479,Indústria Atlântico Ltda,"50.130.690/0001-30",2026-07-31 10:10:54.065,
480,Tecnologia Atlântico Ltda,"50.131.703/0001-31",2026-07-31 10:10:54.065,
481,Serviços Atlântico Ltda,"50.132.716/0001-32",2026-07-31 10:10:54.065,
482,Consultoria Atlântico Ltda,"50.133.729/0001-33",2026-07-31 10:10:54.065,
483,Mercado Atlântico Ltda,"50.134.742/0001-34",2026-07-31 10:10:54.065,
484,Supermercado Atlântico Ltda,"50.135.755/0001-35",2026-07-31 10:10:54.065,
485,Farmácia Atlântico Ltda,"50.136.768/0001-36",2026-07-31 10:10:54.065,
486,Auto Peças Atlântico Ltda,"50.137.781/0001-37",2026-07-31 10:10:54.065,
487,Papelaria Atlântico Ltda,"50.138.794/0001-38",2026-07-31 10:10:54.065,
488,Madeireira Atlântico Ltda,"50.139.807/0001-39",2026-07-31 10:10:54.065,
489,Engenharia Atlântico Ltda,"50.140.820/0001-40",2026-07-31 10:10:54.065,
490,Grupo Imperial Ltda,"50.141.833/0001-41",2026-07-31 10:10:54.065,
491,Comercial Imperial Ltda,"50.142.846/0001-42",2026-07-31 10:10:54.065,
492,Distribuidora Imperial Ltda,"50.143.859/0001-43",2026-07-31 10:10:54.065,
493,Construtora Imperial Ltda,"50.144.872/0001-44",2026-07-31 10:10:54.065,
494,Transportes Imperial Ltda,"50.145.885/0001-45",2026-07-31 10:10:54.065,
495,Clínica Imperial Ltda,"50.146.898/0001-46",2026-07-31 10:10:54.065,
496,Hospital Imperial Ltda,"50.147.911/0001-47",2026-07-31 10:10:54.065,
497,Agro Imperial Ltda,"50.148.924/0001-48",2026-07-31 10:10:54.065,
498,Metalúrgica Imperial Ltda,"50.149.937/0001-49",2026-07-31 10:10:54.065,
499,Indústria Imperial Ltda,"50.150.950/0001-50",2026-07-31 10:10:54.065,
500,Tecnologia Imperial Ltda,"50.151.963/0001-51",2026-07-31 10:10:54.065,
501,Serviços Imperial Ltda,"50.152.976/0001-52",2026-07-31 10:10:54.065,
502,Consultoria Imperial Ltda,"50.153.989/0001-53",2026-07-31 10:10:54.065,
503,Mercado Imperial Ltda,"50.154.002/0001-54",2026-07-31 10:10:54.065,
504,Supermercado Imperial Ltda,"50.155.015/0001-55",2026-07-31 10:10:54.065,
505,Farmácia Imperial Ltda,"50.156.028/0001-56",2026-07-31 10:10:54.065,
506,Auto Peças Imperial Ltda,"50.157.041/0001-57",2026-07-31 10:10:54.065,
507,Papelaria Imperial Ltda,"50.158.054/0001-58",2026-07-31 10:10:54.065,
508,Madeireira Imperial Ltda,"50.159.067/0001-59",2026-07-31 10:10:54.065,
509,Engenharia Imperial Ltda,"50.160.080/0001-60",2026-07-31 10:10:54.065,
510,Grupo Central Ltda,"50.161.093/0001-61",2026-07-31 10:10:54.065,
511,Comercial Central Ltda,"50.162.106/0001-62",2026-07-31 10:10:54.065,
512,Distribuidora Central Ltda,"50.163.119/0001-63",2026-07-31 10:10:54.065,
513,Construtora Central Ltda,"50.164.132/0001-64",2026-07-31 10:10:54.065,
514,Transportes Central Ltda,"50.165.145/0001-65",2026-07-31 10:10:54.065,
515,Clínica Central Ltda,"50.166.158/0001-66",2026-07-31 10:10:54.065,
516,Hospital Central Ltda,"50.167.171/0001-67",2026-07-31 10:10:54.065,
517,Agro Central Ltda,"50.168.184/0001-68",2026-07-31 10:10:54.065,
518,Metalúrgica Central Ltda,"50.169.197/0001-69",2026-07-31 10:10:54.065,
519,Indústria Central Ltda,"50.170.210/0001-70",2026-07-31 10:10:54.065,
520,Tecnologia Central Ltda,"50.171.223/0001-71",2026-07-31 10:10:54.065,
521,Serviços Central Ltda,"50.172.236/0001-72",2026-07-31 10:10:54.065,
522,Consultoria Central Ltda,"50.173.249/0001-73",2026-07-31 10:10:54.065,
523,Mercado Central Ltda,"50.174.262/0001-74",2026-07-31 10:10:54.065,
524,Supermercado Central Ltda,"50.175.275/0001-75",2026-07-31 10:10:54.065,
525,Farmácia Central Ltda,"50.176.288/0001-76",2026-07-31 10:10:54.065,
526,Auto Peças Central Ltda,"50.177.301/0001-77",2026-07-31 10:10:54.065,
527,Papelaria Central Ltda,"50.178.314/0001-78",2026-07-31 10:10:54.065,
528,Madeireira Central Ltda,"50.179.327/0001-79",2026-07-31 10:10:54.065,
529,Engenharia Central Ltda,"50.180.340/0001-80",2026-07-31 10:10:54.065,
530,Grupo Primavera Ltda,"50.181.353/0001-81",2026-07-31 10:10:54.065,
531,Comercial Primavera Ltda,"50.182.366/0001-82",2026-07-31 10:10:54.065,
532,Distribuidora Primavera Ltda,"50.183.379/0001-83",2026-07-31 10:10:54.065,
533,Construtora Primavera Ltda,"50.184.392/0001-84",2026-07-31 10:10:54.065,
534,Transportes Primavera Ltda,"50.185.405/0001-85",2026-07-31 10:10:54.065,
535,Clínica Primavera Ltda,"50.186.418/0001-86",2026-07-31 10:10:54.065,
536,Hospital Primavera Ltda,"50.187.431/0001-87",2026-07-31 10:10:54.065,
537,Agro Primavera Ltda,"50.188.444/0001-88",2026-07-31 10:10:54.065,
538,Metalúrgica Primavera Ltda,"50.189.457/0001-89",2026-07-31 10:10:54.065,
539,Indústria Primavera Ltda,"50.190.470/0001-90",2026-07-31 10:10:54.065,
540,Tecnologia Primavera Ltda,"50.191.483/0001-91",2026-07-31 10:10:54.065,
541,Serviços Primavera Ltda,"50.192.496/0001-92",2026-07-31 10:10:54.065,
542,Consultoria Primavera Ltda,"50.193.509/0001-93",2026-07-31 10:10:54.065,
543,Mercado Primavera Ltda,"50.194.522/0001-94",2026-07-31 10:10:54.065,
544,Supermercado Primavera Ltda,"50.195.535/0001-95",2026-07-31 10:10:54.065,
545,Farmácia Primavera Ltda,"50.196.548/0001-96",2026-07-31 10:10:54.065,
546,Auto Peças Primavera Ltda,"50.197.561/0001-97",2026-07-31 10:10:54.065,
547,Papelaria Primavera Ltda,"50.198.574/0001-98",2026-07-31 10:10:54.065,
548,Madeireira Primavera Ltda,"50.199.587/0001-99",2026-07-31 10:10:54.065,
549,Engenharia Primavera Ltda,"50.200.600/0001-00",2026-07-31 10:10:54.065,
550,Grupo Vitória Ltda,"50.201.613/0001-01",2026-07-31 10:10:54.065,
551,Comercial Vitória Ltda,"50.202.626/0001-02",2026-07-31 10:10:54.065,
552,Distribuidora Vitória Ltda,"50.203.639/0001-03",2026-07-31 10:10:54.065,
553,Construtora Vitória Ltda,"50.204.652/0001-04",2026-07-31 10:10:54.065,
554,Transportes Vitória Ltda,"50.205.665/0001-05",2026-07-31 10:10:54.065,
555,Clínica Vitória Ltda,"50.206.678/0001-06",2026-07-31 10:10:54.065,
556,Hospital Vitória Ltda,"50.207.691/0001-07",2026-07-31 10:10:54.065,
557,Agro Vitória Ltda,"50.208.704/0001-08",2026-07-31 10:10:54.065,
558,Metalúrgica Vitória Ltda,"50.209.717/0001-09",2026-07-31 10:10:54.065,
559,Indústria Vitória Ltda,"50.210.730/0001-10",2026-07-31 10:10:54.065,
560,Tecnologia Vitória Ltda,"50.211.743/0001-11",2026-07-31 10:10:54.065,
561,Serviços Vitória Ltda,"50.212.756/0001-12",2026-07-31 10:10:54.065,
562,Consultoria Vitória Ltda,"50.213.769/0001-13",2026-07-31 10:10:54.065,
563,Mercado Vitória Ltda,"50.214.782/0001-14",2026-07-31 10:10:54.065,
564,Supermercado Vitória Ltda,"50.215.795/0001-15",2026-07-31 10:10:54.065,
565,Farmácia Vitória Ltda,"50.216.808/0001-16",2026-07-31 10:10:54.065,
566,Auto Peças Vitória Ltda,"50.217.821/0001-17",2026-07-31 10:10:54.065,
567,Papelaria Vitória Ltda,"50.218.834/0001-18",2026-07-31 10:10:54.065,
568,Madeireira Vitória Ltda,"50.219.847/0001-19",2026-07-31 10:10:54.065,
569,Engenharia Vitória Ltda,"50.220.860/0001-20",2026-07-31 10:10:54.065,
570,Grupo Santa Clara Ltda,"50.221.873/0001-21",2026-07-31 10:10:54.065,
571,Comercial Santa Clara Ltda,"50.222.886/0001-22",2026-07-31 10:10:54.065,
572,Distribuidora Santa Clara Ltda,"50.223.899/0001-23",2026-07-31 10:10:54.065,
573,Construtora Santa Clara Ltda,"50.224.912/0001-24",2026-07-31 10:10:54.065,
574,Transportes Santa Clara Ltda,"50.225.925/0001-25",2026-07-31 10:10:54.065,
575,Clínica Santa Clara Ltda,"50.226.938/0001-26",2026-07-31 10:10:54.065,
576,Hospital Santa Clara Ltda,"50.227.951/0001-27",2026-07-31 10:10:54.065,
577,Agro Santa Clara Ltda,"50.228.964/0001-28",2026-07-31 10:10:54.065,
578,Metalúrgica Santa Clara Ltda,"50.229.977/0001-29",2026-07-31 10:10:54.065,
579,Indústria Santa Clara Ltda,"50.230.990/0001-30",2026-07-31 10:10:54.065,
580,Tecnologia Santa Clara Ltda,"50.231.003/0001-31",2026-07-31 10:10:54.065,
581,Serviços Santa Clara Ltda,"50.232.016/0001-32",2026-07-31 10:10:54.065,
582,Consultoria Santa Clara Ltda,"50.233.029/0001-33",2026-07-31 10:10:54.065,
583,Mercado Santa Clara Ltda,"50.234.042/0001-34",2026-07-31 10:10:54.065,
584,Supermercado Santa Clara Ltda,"50.235.055/0001-35",2026-07-31 10:10:54.065,
585,Farmácia Santa Clara Ltda,"50.236.068/0001-36",2026-07-31 10:10:54.065,
586,Auto Peças Santa Clara Ltda,"50.237.081/0001-37",2026-07-31 10:10:54.065,
587,Papelaria Santa Clara Ltda,"50.238.094/0001-38",2026-07-31 10:10:54.065,
588,Madeireira Santa Clara Ltda,"50.239.107/0001-39",2026-07-31 10:10:54.065,
589,Engenharia Santa Clara Ltda,"50.240.120/0001-40",2026-07-31 10:10:54.065,
590,Grupo Monte Alto Ltda,"50.241.133/0001-41",2026-07-31 10:10:54.065,
591,Comercial Monte Alto Ltda,"50.242.146/0001-42",2026-07-31 10:10:54.065,
592,Distribuidora Monte Alto Ltda,"50.243.159/0001-43",2026-07-31 10:10:54.065,
593,Construtora Monte Alto Ltda,"50.244.172/0001-44",2026-07-31 10:10:54.065,
594,Transportes Monte Alto Ltda,"50.245.185/0001-45",2026-07-31 10:10:54.065,
595,Clínica Monte Alto Ltda,"50.246.198/0001-46",2026-07-31 10:10:54.065,
596,Hospital Monte Alto Ltda,"50.247.211/0001-47",2026-07-31 10:10:54.065,
597,Agro Monte Alto Ltda,"50.248.224/0001-48",2026-07-31 10:10:54.065,
598,Metalúrgica Monte Alto Ltda,"50.249.237/0001-49",2026-07-31 10:10:54.065,
599,Indústria Monte Alto Ltda,"50.250.250/0001-50",2026-07-31 10:10:54.065,
600,Tecnologia Monte Alto Ltda,"50.251.263/0001-51",2026-07-31 10:10:54.065,
601,Serviços Monte Alto Ltda,"50.252.276/0001-52",2026-07-31 10:10:54.065,
602,Consultoria Monte Alto Ltda,"50.253.289/0001-53",2026-07-31 10:10:54.065,
603,Mercado Monte Alto Ltda,"50.254.302/0001-54",2026-07-31 10:10:54.065,
604,Supermercado Monte Alto Ltda,"50.255.315/0001-55",2026-07-31 10:10:54.065,
605,Farmácia Monte Alto Ltda,"50.256.328/0001-56",2026-07-31 10:10:54.065,
606,Auto Peças Monte Alto Ltda,"50.257.341/0001-57",2026-07-31 10:10:54.065,
607,Papelaria Monte Alto Ltda,"50.258.354/0001-58",2026-07-31 10:10:54.065,
608,Madeireira Monte Alto Ltda,"50.259.367/0001-59",2026-07-31 10:10:54.065,
609,Engenharia Monte Alto Ltda,"50.260.380/0001-60",2026-07-31 10:10:54.065,
610,Grupo Litoral Ltda,"50.261.393/0001-61",2026-07-31 10:10:54.065,
611,Comercial Litoral Ltda,"50.262.406/0001-62",2026-07-31 10:10:54.065,
612,Distribuidora Litoral Ltda,"50.263.419/0001-63",2026-07-31 10:10:54.065,
613,Construtora Litoral Ltda,"50.264.432/0001-64",2026-07-31 10:10:54.065,
614,Transportes Litoral Ltda,"50.265.445/0001-65",2026-07-31 10:10:54.065,
615,Clínica Litoral Ltda,"50.266.458/0001-66",2026-07-31 10:10:54.065,
616,Hospital Litoral Ltda,"50.267.471/0001-67",2026-07-31 10:10:54.065,
617,Agro Litoral Ltda,"50.268.484/0001-68",2026-07-31 10:10:54.065,
618,Metalúrgica Litoral Ltda,"50.269.497/0001-69",2026-07-31 10:10:54.065,
619,Indústria Litoral Ltda,"50.270.510/0001-70",2026-07-31 10:10:54.065,
620,Tecnologia Litoral Ltda,"50.271.523/0001-71",2026-07-31 10:10:54.065,
621,Serviços Litoral Ltda,"50.272.536/0001-72",2026-07-31 10:10:54.065,
622,Consultoria Litoral Ltda,"50.273.549/0001-73",2026-07-31 10:10:54.065,
623,Mercado Litoral Ltda,"50.274.562/0001-74",2026-07-31 10:10:54.065,
624,Supermercado Litoral Ltda,"50.275.575/0001-75",2026-07-31 10:10:54.065,
625,Farmácia Litoral Ltda,"50.276.588/0001-76",2026-07-31 10:10:54.065,
626,Auto Peças Litoral Ltda,"50.277.601/0001-77",2026-07-31 10:10:54.065,
627,Papelaria Litoral Ltda,"50.278.614/0001-78",2026-07-31 10:10:54.065,
628,Madeireira Litoral Ltda,"50.279.627/0001-79",2026-07-31 10:10:54.065,
629,Engenharia Litoral Ltda,"50.280.640/0001-80",2026-07-31 10:10:54.065,
630,Grupo Capital Ltda,"50.281.653/0001-81",2026-07-31 10:10:54.065,
631,Comercial Capital Ltda,"50.282.666/0001-82",2026-07-31 10:10:54.065,
632,Distribuidora Capital Ltda,"50.283.679/0001-83",2026-07-31 10:10:54.065,
